Var1,Var2,Var3,Var4,Var5,Var6
4,2176312843,Mon Jun 15 03:31:36 PDT 2009,NO_QUERY,emily_sansom,"getting kicked off by mother. seeya tweeters. "
0,2221975356,Thu Jun 18 06:18:16 PDT 2009,NO_QUERY,amb102481,"I missed the tornado last night. "
4,2013548375,Tue Jun 02 22:57:04 PDT 2009,NO_QUERY,tshirtmaker,"@zappos Check out my background.. Hot!!! Need to put some zappos on the pallets "
4,2054716425,Sat Jun 06 07:56:42 PDT 2009,NO_QUERY,caramelteach,"Definitely NOT about me xx  â™« http://blip.fm/~7qpgp"
4,2001365087,Tue Jun 02 00:38:53 PDT 2009,NO_QUERY,bensdiaz,"is studying stewardship  http://plurk.com/p/xtibx"
4,1833841394,Mon May 18 00:38:57 PDT 2009,NO_QUERY,NoahReich,"My inspiration is YOU. Just got a blast of positivity....time to roll with it~!  It's a blessing in disguise that we haven't met yet!"
4,2067818332,Sun Jun 07 13:00:47 PDT 2009,NO_QUERY,JessikaSays,"i lesser than 3 you "
0,2230246153,Thu Jun 18 16:50:40 PDT 2009,NO_QUERY,rivgambino,"oh where oh where is beejive 3.0 oh where oh where can you be? I dont know why I want it so bad. Its not like I have any friends  "
4,2069973729,Sun Jun 07 16:52:23 PDT 2009,NO_QUERY,lyssilikeapuma,"i forget sometimes how much i love the beach! "
0,2248215921,Fri Jun 19 20:16:41 PDT 2009,NO_QUERY,transittapes,"@maplemusicrecs thanks...couldn't make it that early "
0,2200489154,Tue Jun 16 18:58:15 PDT 2009,NO_QUERY,shell_xoxo,"at home, my baby comes back tomorrow. I've missed him "
4,2016228165,Wed Jun 03 06:24:26 PDT 2009,NO_QUERY,Upstatemomof3,"@sakurabloom yay!!!!  That is the one area where I get all fumbly when it comes to #babywearing - FINALLY got the hang of it in the wrap"
4,2193122909,Tue Jun 16 08:01:42 PDT 2009,NO_QUERY,xXHannahLouXx,"#IranElection,, Tehran,, #140conf,, #haveyouever,, Mousavi..      FOLLOW ME PLEAASE  X X"
0,1793389767,Thu May 14 02:30:27 PDT 2009,NO_QUERY,d13design,"toothache -&gt; infection -&gt; abscess : and still no dental appointment "
4,1979302340,Sun May 31 02:28:04 PDT 2009,NO_QUERY,DayleLauren,"@WeTheWest man, u needa come to PHX to not feel left out "
4,2016576479,Wed Jun 03 07:00:53 PDT 2009,NO_QUERY,tiphereth,"@100ftzombie brilliant video! great music just needs more people to see it and catch on to your trend "
4,2068872273,Sun Jun 07 14:51:15 PDT 2009,NO_QUERY,PonieD,"@MegLoyal OH wow are you super excited? We are gonna have to meet up some time on the east coast "
4,1882265249,Fri May 22 06:33:10 PDT 2009,NO_QUERY,julianacastell,"thanks for the shout out!  @TJAbif #followfriday follow Friday"
0,1990043996,Mon Jun 01 03:41:34 PDT 2009,NO_QUERY,moominboy,"@mokargas Triple shot? Such stuff is unavailable in Sweden, sadly "
0,2212786796,Wed Jun 17 14:32:05 PDT 2009,NO_QUERY,Chaddy99,"Just ate the most disgusting soup ever!! Campbells Harvest French Onion almost made me throw up!! "
4,2175406599,Mon Jun 15 00:54:08 PDT 2009,NO_QUERY,LeaL714,"@bobbyedner get a dog  you dont need a gf. they only bring drama"
4,1796805107,Thu May 14 10:03:48 PDT 2009,NO_QUERY,Saintless,"Woohoo! The Lunch Bunch Concert Series at the Gallivan Center starts next Monday! I'll spend many lunches there. "
4,1687902518,Sun May 03 09:52:19 PDT 2009,NO_QUERY,toodrunktofunk,"@maitababy ahahahah!! Oh my goodness... Story of our lives, no? "
0,1974756129,Sat May 30 13:46:55 PDT 2009,NO_QUERY,ESJDOG18,"I'm bored right now and idk what to do...I want a car "
4,2187483329,Mon Jun 15 20:20:54 PDT 2009,NO_QUERY,iwillbefamous,"About to go spend some quality family time with my bro at California billards! "
0,1983285289,Sun May 31 12:51:50 PDT 2009,NO_QUERY,lesliejenna,"so stuffy &amp; i can't smell a thing.  i literally just tried to revive my sense of smell by sniffing rice wine &amp; balsamic vinegar. nothing. "
4,2190341211,Tue Jun 16 02:27:06 PDT 2009,NO_QUERY,samfm,"@joebrilliant yes yes  nothin but love! Whats good with you my brother."
4,2062399842,Sat Jun 06 23:07:28 PDT 2009,NO_QUERY,hoshigirl,"Yay for free internet everywhere! "
4,1981853653,Sun May 31 10:01:35 PDT 2009,NO_QUERY,DJGRANDMAN,"@BkBap  whaddup bab?  whats been good?"
0,1754730380,Sun May 10 07:12:38 PDT 2009,NO_QUERY,markadm,"a change from the norm: sang in the Schola this morning instead of serving. Had a nice lunch after. Now off home to do German homework. "
4,1794360901,Thu May 14 05:37:53 PDT 2009,NO_QUERY,VioletsCRUK,"@pd1001 lol not a chance...that's what keeps me sane!! (well kinda) Esp when i get to do all 3 at once!  Hope ur havin a nice afternoon!"
0,1965951434,Fri May 29 16:50:48 PDT 2009,NO_QUERY,zomgitsbrittany,"feeling even worse today "
4,1564545234,Mon Apr 20 03:59:15 PDT 2009,NO_QUERY,tdavidson,"@thefestival2011 @tomhayton I'l come, just say when "
4,2188864451,Mon Jun 15 22:43:30 PDT 2009,NO_QUERY,kaytee1626,"@gisellebee thanks!! "
0,2264822003,Sun Jun 21 05:02:19 PDT 2009,NO_QUERY,eelsnehm,"@mxbx you didn't like the pic I sent you yesterday? "
0,2263153385,Sun Jun 21 00:05:00 PDT 2009,NO_QUERY,foursixela,"Back from the movies... It was ok. Today was a long day I'm extra tired! Gotta be at work in a few hours "
4,1835022646,Mon May 18 04:55:19 PDT 2009,NO_QUERY,radha_,"@dhempe oh!! thanks for explaining that ..  good idea.."
0,2235561575,Fri Jun 19 01:30:40 PDT 2009,NO_QUERY,Ray_Anthony,"@niickel6 aww..  where are you going to?"
0,2211858511,Wed Jun 17 13:22:21 PDT 2009,NO_QUERY,sullhomeorg,"Went to the aquarium in gatlinburg. Now at cracker barrel...I got voted against for buffet  and MIGRAINE"
0,1565429124,Mon Apr 20 06:44:11 PDT 2009,NO_QUERY,jennysumm,"is very excited to be twittering away on twitter but does not have very good twittering skills yet or many twitter buddies "
0,2039768000,Thu Jun 04 22:45:26 PDT 2009,NO_QUERY,gemeg,"Awww. @DavidArchie is always tweeting using his phone and can't reply often. Awww  lol"
4,1687497590,Sun May 03 08:51:18 PDT 2009,NO_QUERY,cedgeeezy,"Having mcdonalds for breakfast  haven't had a mcgriddle in so long! Hopefully I don't grt the shits after"
0,1992130494,Mon Jun 01 08:15:04 PDT 2009,NO_QUERY,MaikeOlsman,"the hills season finale... "
0,2174790558,Sun Jun 14 23:19:23 PDT 2009,NO_QUERY,JamesLol,"monday morning "
0,1957653553,Fri May 29 01:10:29 PDT 2009,NO_QUERY,Marquise21,"@peacelovetylr Help i need the stalker police can you give me their number "
4,2174794627,Sun Jun 14 23:19:59 PDT 2009,NO_QUERY,Glorfind3l,"@Folleto: have a good reading. We'll see in 5 years LOL "
4,1979723942,Sun May 31 04:14:56 PDT 2009,NO_QUERY,xxHeyyCourtxx,"@ellashtein okiee dokie and yessum i will be fine! doot da doo life's good  sleep well ily xxx"
0,2008566843,Tue Jun 02 14:19:24 PDT 2009,NO_QUERY,ADigitalNomad,"@ummtravis Spooky, isn't it? The saddest thing is that this man is left to wonder if it's one of his friends who are responsible "
0,2058281183,Sat Jun 06 14:37:39 PDT 2009,NO_QUERY,Darkhoe,"@Starrgirlxo okay.. i'm sorry for bringging that up  i know you don't like talking about us"
0,2243044560,Fri Jun 19 12:57:22 PDT 2009,NO_QUERY,Hannaxx,"@stoneinmyshoe oh i'm so sorry ;( that's so sad ! "
0,2065618171,Sun Jun 07 08:57:48 PDT 2009,NO_QUERY,Trapes,"@RichardMadeley Bugger where you off to then? Wasn't sure if this was the real you at first now got to find you all over again "
0,1970377229,Sat May 30 03:37:10 PDT 2009,NO_QUERY,cruisegirl78,"says i miss my high school friends...  http://plurk.com/p/x6bra"
0,1678629244,Sat May 02 07:17:14 PDT 2009,NO_QUERY,kurioskurion,"@ictphil ha ha this is like 12 hours late.... they started at 6pm "
4,2067741070,Sun Jun 07 12:52:42 PDT 2009,NO_QUERY,kamprath,"@xangua Yes, I know it is a version of Linux, but I usually just refer to it as Ubuntu or Ubuntu Linux  "
4,2174443940,Sun Jun 14 22:33:53 PDT 2009,NO_QUERY,dvirreznik,"@Efratk thanks dear!! And for the song as well.. "
4,2189238743,Mon Jun 15 23:33:56 PDT 2009,NO_QUERY,ldy_la0z,"@Michaelcopon have fun watching the hangover ! tell me your favorite part/s ! "
0,1979778042,Sun May 31 04:28:06 PDT 2009,NO_QUERY,yezbok,"@Sarah_Secret With 1/40th of that following alone, I could stay on twitter 24/7 - the only stress to tire me would come from Coulterites! "
4,1985890913,Sun May 31 17:58:12 PDT 2009,NO_QUERY,MsLeyla,"@souljaboytellem http://twitpic.com/6dibc - i love u guys "
0,2000072159,Mon Jun 01 21:21:17 PDT 2009,NO_QUERY,mkeguy69,"@FoxWhisperer I agree with u too. Its a very sad sitauation, I hope they can find the aircraft too. "
4,2053059302,Sat Jun 06 03:06:33 PDT 2009,NO_QUERY,axxl,"What a night "
4,2050359090,Fri Jun 05 18:31:42 PDT 2009,NO_QUERY,quirky1129,"did you ever get out of bed in the morning and not know your leg was asleep and fall out of bed . hahahaha !!!!!  "
0,2248662004,Fri Jun 19 20:59:02 PDT 2009,NO_QUERY,witheringtravis,"@Roguestampede too late.. going home soon "
0,2282097124,Mon Jun 22 10:56:21 PDT 2009,NO_QUERY,amyelizabethann,"my stomach hurttsss! fasho. "
4,2014178864,Wed Jun 03 00:41:51 PDT 2009,NO_QUERY,mamashin,"Ð½Ð¾Ð²Ñ‹Ð¹ Ð¿Ð¾Ð¸Ñ?ÐºÐ¾Ð²Ð¸Ðº Ð¾Ñ‚ MS bing.com Ñ€Ð°Ñ?ÑˆÐ¸Ñ„Ñ€Ð¾Ð²Ñ‹Ð²Ð°ÐµÑ‚Ñ?Ñ? ÐºÐ°Ðº &quot;But It's Not Google!&quot; "
0,2057851799,Sat Jun 06 13:47:05 PDT 2009,NO_QUERY,VSchenk,"wasting more time trying to figure out &quot;selective twitter&quot; for facebook  #fb"
0,2014860007,Wed Jun 03 02:55:40 PDT 2009,NO_QUERY,AmberLily123,"is wondering what 2 do 2day! lol looks like the gorgeous suns gone  what 2 do now?"
4,1999708949,Mon Jun 01 20:41:04 PDT 2009,NO_QUERY,PrettySpectac,"@IamSpectacular Hey Spec can you give me a shoutout, please? If you don't you can give one out on June 15th "
4,2052139623,Fri Jun 05 23:46:52 PDT 2009,NO_QUERY,peace143,"Aww that movie was cute  stupid happily ever afters!!!"
0,2070495878,Sun Jun 07 17:47:50 PDT 2009,NO_QUERY,pat_sison,"3-2! sucky section. "
0,2252452023,Sat Jun 20 06:17:50 PDT 2009,NO_QUERY,KidsAreHeroes,"@causeaholic Just a real wet summer for all of us I guess. "
4,1677490736,Sat May 02 02:21:26 PDT 2009,NO_QUERY,kuke,"@mareenotmarie Yeah, that CETO stuff looks v cool. (How's the hemp &quot;soap&quot;? "
4,1565165515,Mon Apr 20 06:04:27 PDT 2009,NO_QUERY,keneville,"With a client, haven't slept yet. Met a new business partner, he is a genious. Life is good. "
4,1551426926,Sat Apr 18 09:01:42 PDT 2009,NO_QUERY,DjScar,"beautiful day! BBQ is just heating up and RUKKUS just arrived safely  Heading to Ravers Are tonight. what a weekend this is!"
0,1692414144,Sun May 03 19:56:45 PDT 2009,NO_QUERY,FruitMuffin,"Boo gta iv dosn't work on my computer "
4,1990019155,Mon Jun 01 03:36:31 PDT 2009,NO_QUERY,marielle_may,"@German_girl16 yea..we love u too.. "
0,2224107423,Thu Jun 18 09:05:48 PDT 2009,NO_QUERY,sarah_marina,"@cbgb0426 stomach flu  def getting better but still weak as hell. I keep getting dizzy. Trying to eat &amp; drink as much as I can"
0,2236288687,Fri Jun 19 03:19:26 PDT 2009,NO_QUERY,alyssantia,"Leighton Meester sex tape? Oh girl say it aint so "
4,1985907288,Sun May 31 18:00:06 PDT 2009,NO_QUERY,the_nikster,"@xfftl8myheartx no wait! try this   http://tr.im/mZDA"
4,2187905894,Mon Jun 15 20:59:25 PDT 2009,NO_QUERY,liz_zee,"@epiphanygirl I saw that A.Hamilton will be in Jax, FL soon.  PLEASE, PLEASE PLEASE say u r coming 2 "
0,2265698582,Sun Jun 21 07:07:54 PDT 2009,NO_QUERY,alexanderrobson,"cant let this go when i still feel so much "
4,1563736033,Mon Apr 20 00:02:22 PDT 2009,NO_QUERY,chiekim,"Sleep, exercise, work, love.   Hopefully in that order.   (I hate the celtics.)"
0,2288243736,Mon Jun 22 18:54:31 PDT 2009,NO_QUERY,AyyoItsAmandaJo,"I'm sick of being lied to;sick of being used and abused.U can try to play mind games&amp;mess w/ my head.But DONT try to #@$% w/ my heart  &lt;/3"
0,2220434695,Thu Jun 18 03:04:12 PDT 2009,NO_QUERY,BethDLWaller,"wants a starbucks, but can't justify the price "
4,2064825999,Sun Jun 07 07:15:47 PDT 2009,NO_QUERY,jacquelinelarin,"says Marsy i love your pic   (cozy) http://plurk.com/p/z3rwn"
4,1993667155,Mon Jun 01 10:44:37 PDT 2009,NO_QUERY,DandyMandy12,"Wonderful day! "
4,1825392206,Sun May 17 05:31:51 PDT 2009,NO_QUERY,Bskavdal,"Happy 17. May, Norway   And all of my love to the amazing Alexander Rybak!!!! You totally deserved to win yesterday ^^"
0,2236417514,Fri Jun 19 03:39:25 PDT 2009,NO_QUERY,chrismou,"@weelissa  Wow, sweet.  Who offered you?  Is someone going to sponsor you to do it?  Those things aren't cheap  "
0,2180443227,Mon Jun 15 10:28:44 PDT 2009,NO_QUERY,josephcheek,"Going back to work and watch training on TV.   I will take a nap on the government dime!!! Phone broke, so no texting "
4,1752725637,Sat May 09 22:46:58 PDT 2009,NO_QUERY,driiizzzzz,"catching up on House  season finale monday!"
0,2306752401,Tue Jun 23 22:55:12 PDT 2009,NO_QUERY,MsAwesome_Piink,"I'm so tired... So so tired "
0,2251039055,Sat Jun 20 02:14:49 PDT 2009,NO_QUERY,tcmaine,"is going to Gurney soon. Charis stuck in jam.  http://plurk.com/p/12dzn0"
4,1687467147,Sun May 03 08:46:31 PDT 2009,NO_QUERY,jonkurozawa,"@blatzliquor NO! @identify_urself is too sweet 4 that! "
0,1824539475,Sun May 17 01:49:28 PDT 2009,NO_QUERY,Kelliekk,"WHY ARE BALLADS SO SAD "
0,2263403939,Sun Jun 21 00:43:22 PDT 2009,NO_QUERY,Woody476,"Unfortunately, the first human aggressive pit incident "
4,1967491744,Fri May 29 19:40:46 PDT 2009,NO_QUERY,luvmesomedew,"@wicked12 You make me laugh......just thought I'd tell ya that..... "
4,1573477102,Tue Apr 21 01:21:18 PDT 2009,NO_QUERY,tartanna,"@judit_withoutH Doncs deus ser l'ï¿½nica! i quan comenceu amb els CSS i els seus floats... Aix... amb els anys ja li agafareu carinyo... "
4,1965374633,Fri May 29 15:48:31 PDT 2009,NO_QUERY,ronni_dee,"rain!!!!! wee!!! "
4,1553739642,Sat Apr 18 15:04:52 PDT 2009,NO_QUERY,x_JessChristine,"in a great mood. this morning's mess is way behind me. off to the movies with pretty much the coolest people i know. "
4,1834526204,Mon May 18 03:16:14 PDT 2009,NO_QUERY,RayZorback,"@KenAbney  well, I paid the million to watch. it was worth it.  thanks for the link. #24 had an AMAZING ride... great race."
0,2015961354,Wed Jun 03 05:53:32 PDT 2009,NO_QUERY,Martian68,"@mizrada Sun's gone in here, temp's dropped... had to turn the fan off "
0,1880591478,Fri May 22 01:47:23 PDT 2009,NO_QUERY,sharonhayes,"@BuySellDomains I'm anxious to try upgrade myself but I have too many tabs open right now with work so will need to wait "
4,2064351451,Sun Jun 07 06:01:24 PDT 2009,NO_QUERY,paigebeth,"Just finished reading this week's Secret Posts- http://postsecret.blogspot.com/ I love reading them, and wish they came out every day. "
4,2064967911,Sun Jun 07 07:35:41 PDT 2009,NO_QUERY,ZaneSharp,"I suspect profits for this month result in the biggest bank wire transfer yet ever "
4,1932363662,Tue May 26 21:19:14 PDT 2009,NO_QUERY,ShootRunTri,"@anotorias you two crack me up. "
4,1979429937,Sun May 31 03:00:44 PDT 2009,NO_QUERY,AntaraHaddad,"I Got To The Cinema with Maiely and Vinc   "
4,1833618137,Sun May 17 23:52:43 PDT 2009,NO_QUERY,docmurdock,"@SouthwestAir anything is possible. Am entered as you know "
0,2069894529,Sun Jun 07 16:43:29 PDT 2009,NO_QUERY,jennayJS,"just finished making my study sheet for spanish. now is time for the actual studying part. "
4,2052900358,Sat Jun 06 02:28:13 PDT 2009,NO_QUERY,wazway,"Good night everyone "
0,1972137716,Sat May 30 08:38:14 PDT 2009,NO_QUERY,clarkeana,"@UndeadTiger I don't believe so but I'm not sure because I didn't watch it either since I don't live in Europe. "
0,1974218883,Sat May 30 12:40:49 PDT 2009,NO_QUERY,TheAvenged,"watched some rugby, playing xbox now...can't go to the pub, still on antibiotics "
0,2325035896,Thu Jun 25 04:37:26 PDT 2009,NO_QUERY,camarados,"at office.. "
4,1754576287,Sun May 10 06:44:02 PDT 2009,NO_QUERY,zebedeejane,"@stanandollie bet that hurt..you're lucky it didn't smash "
0,2295652504,Tue Jun 23 08:12:12 PDT 2009,NO_QUERY,xo_chloerose,"definatley sad about the whole jon and kate situation i feel its more jons fault half kate though / paparazzi "
4,1998656325,Mon Jun 01 18:54:43 PDT 2009,NO_QUERY,_JessicaJOY,"@bevizzy yu got caught up...hanging out with me  pwahahaha. ahaha jk"
0,2199090222,Tue Jun 16 17:00:36 PDT 2009,NO_QUERY,shaunsag,"@willboywonder man WHAT YOU SAY, CRAZY TIMES "
4,1980168051,Sun May 31 05:55:12 PDT 2009,NO_QUERY,Andematros,"It's very nice weather today. "
4,2056079285,Sat Jun 06 10:29:19 PDT 2009,NO_QUERY,Teri_Ernest,"Chili cook off on the waterfront.  "
4,2071540294,Sun Jun 07 19:33:44 PDT 2009,NO_QUERY,Pervpants,"@techpuffin You know, they announced a second RE:UC game, Darkside Chronicles.  "
4,1691233802,Sun May 03 17:24:06 PDT 2009,NO_QUERY,_bip,"Watching 'She's the man' in bed  Its 123am &amp; I should be asleep!"
0,2258460867,Sat Jun 20 15:57:53 PDT 2009,NO_QUERY,zephwee,"Grrrr bad restore  my bbm contacts erased. If we're friends please send me your pin"
4,2046335722,Fri Jun 05 12:01:59 PDT 2009,NO_QUERY,mrolafsson,"@lukevenediger ah so it's gonna be IT coffee + solr + stackoverflow on Monday morning then  ?"
4,1678195071,Sat May 02 05:52:24 PDT 2009,NO_QUERY,suedaydreamer,"Sunny day,i love these days  STARBUCKS!!!"
0,2066615095,Sun Jun 07 10:51:12 PDT 2009,NO_QUERY,mmorenar,"my blackberry died "
0,2208499598,Wed Jun 17 09:16:27 PDT 2009,NO_QUERY,_sinfin_,"When I look at the OS 3 channel, I think the server must be down when the update is available "
0,2322806645,Wed Jun 24 23:18:43 PDT 2009,NO_QUERY,angieee,"Bummed that this weekend's roadtrip isn't going to work out, I wanted to spend time with my boy and @lexicondeville and @xoxcrow "
0,2220740945,Thu Jun 18 03:51:44 PDT 2009,NO_QUERY,Nenans,"Eating lunch listening to Stormwitch. Time for a dogwalk before I go back to bed. Have a cold to cure "
4,1989732466,Mon Jun 01 02:36:48 PDT 2009,NO_QUERY,timdean92,"@Salitape Happy 1st of June to you too! lol  Good Luck in your exam! "
0,2019044055,Wed Jun 03 10:54:53 PDT 2009,NO_QUERY,dghottie1,"Maya Griffin made me get a Twitter!!!!!!!! "
4,2003098603,Tue Jun 02 05:52:32 PDT 2009,NO_QUERY,LovAero,"nothinmuch chilin  ...umm sned me a message "
4,2067528704,Sun Jun 07 12:30:19 PDT 2009,NO_QUERY,ayy_meier,"robin's party was fun  really good food!"
4,2014388721,Wed Jun 03 01:21:58 PDT 2009,NO_QUERY,Gnatnat2k3,"Is getting ready to go to the Zoo  Wish it was sunnier"
0,2217280267,Wed Jun 17 20:38:39 PDT 2009,NO_QUERY,gmcitarella,"my most not favorite thing. packing "
0,2193356713,Tue Jun 16 08:20:49 PDT 2009,NO_QUERY,Soltaker,"man...the battlenet site is down, how am i supposed to have my battle-bot fuel waiting in my mailbox when I get home? "
0,2239732702,Fri Jun 19 08:54:07 PDT 2009,NO_QUERY,KKoerk,"@0px @pinkmango77 @macosxfanboy Just arrived at Hollyfeld. But maths is calling so I have to get up tomorrow at 6am "
0,2229505738,Thu Jun 18 15:49:10 PDT 2009,NO_QUERY,bigcitydick,"@ronitking She's black...grew up in the same place in Alabama I'm from, and she's got a degree in Cinema, the dream girl's here! no asian "
0,2209419041,Wed Jun 17 10:22:03 PDT 2009,NO_QUERY,Sarah_TnD,"@nicola_prigg Yeah  shouldn't really - Too emotional!"
0,2327107070,Thu Jun 25 07:55:43 PDT 2009,NO_QUERY,indulged,"Extremely tired and bored but don't feel like sleeping! "
4,1979888635,Sun May 31 04:54:37 PDT 2009,NO_QUERY,uhleeseeyuh,"@macleem good morning "
0,2176566804,Mon Jun 15 04:12:39 PDT 2009,NO_QUERY,RainbowDestiny,"Good morning!! Oh god! Today, I have an exam!!! "
4,2000589965,Mon Jun 01 22:27:56 PDT 2009,NO_QUERY,mochichick,"Oh here we are  @alychee, me &amp; Jade. We're flowery! http://twitpic.com/6g7rj"
0,2216474421,Wed Jun 17 19:31:54 PDT 2009,NO_QUERY,gordonkramer,"back home in the states  missing greece and moscow already."
0,2208270710,Wed Jun 17 08:59:39 PDT 2009,NO_QUERY,rosdevils20,"I'm going to sleep... Need to get up and study tomorrow "
4,1557030446,Sun Apr 19 01:37:25 PDT 2009,NO_QUERY,pob34,"@ComedyQueen welcome to the F1 fraternity "
4,2063741691,Sun Jun 07 03:53:46 PDT 2009,NO_QUERY,Hamperlady,"@Ioan_Said the Lighthouse is a cinema in Dublin  But there is a great Lighthouse in Dublin, give us a tweet when you are over Dub is close"
0,1991270255,Mon Jun 01 06:43:44 PDT 2009,NO_QUERY,stolendreams,"@Joulez217  sorry to hear that. Hug Amanda for me"
0,2267100118,Sun Jun 21 09:37:32 PDT 2009,NO_QUERY,lyssssxs,"Shopping with Gma..she likes to bang into ppl with her cart- ohhh grandmaaa.  HAPPY fathers day..and my daddy isn't even here  rip Poppop~"
4,1989657836,Mon Jun 01 02:20:25 PDT 2009,NO_QUERY,KISSmyBLAKarts,"@InfiniteCycle buenos noches whanau &lt;- talk about mixing up the dialects!  Sleep tight wif that Checker vinyl under yo pillow now!"
0,2260205492,Sat Jun 20 18:50:35 PDT 2009,NO_QUERY,elyshiaw,"People expect to much. You try to live up to expectations, until it crushes you and leaves you in a wreck of broken dreams. "
4,2186814910,Mon Jun 15 19:22:36 PDT 2009,NO_QUERY,millbrook_king,"good workout 2nite. benched 320 six times!! not where i used 2 be with the weights but im gettin there! "
4,2063422086,Sun Jun 07 02:35:36 PDT 2009,NO_QUERY,evybabee,"@jencreason it's all good.. i know my man is hot "
0,2240580009,Fri Jun 19 09:55:01 PDT 2009,NO_QUERY,ealvarezgibson,"@loops91 @kellysims Thanks. "
0,2002598151,Tue Jun 02 04:40:08 PDT 2009,NO_QUERY,georgiasdfgh,"@marikaday i wanna know ! :| why can`t they give it early. "
4,2059600253,Sat Jun 06 17:15:31 PDT 2009,NO_QUERY,werbiefitz,"@SeanRoto baseball always makes us feel better! "
4,2001759960,Tue Jun 02 01:58:59 PDT 2009,NO_QUERY,be_au,"finally worked out the BCS theory, stoked im on a role "
4,1997214747,Mon Jun 01 16:27:27 PDT 2009,NO_QUERY,groovyshelli,"Life is beautiful and full of lovely friends with just a few crack pot friends!  love them all! OH.......I'm gonna be a &quot;Granny&quot; "
4,1548287437,Fri Apr 17 20:32:35 PDT 2009,NO_QUERY,wjarrett78,"Are you &quot;twittering&quot; @ Roxanne?? "
0,2237980172,Fri Jun 19 06:38:57 PDT 2009,NO_QUERY,angelafarts4u,"@TheJenEffect hi mommas, you are probby seepies still. I have ton of errands to run today    what r u going 2 b doing"
0,2282736516,Mon Jun 22 11:44:40 PDT 2009,NO_QUERY,michellereads,"is sending out postcards to Florida, Belarus and Wisconsin, then putting laundry away "
0,2200583880,Tue Jun 16 19:05:50 PDT 2009,NO_QUERY,Go_Fisch,"also, @amloiselle i failed my first attempt at liquid brownies in the new oven....completely cooked after 15 min  so sad."
0,2048363394,Fri Jun 05 15:04:49 PDT 2009,NO_QUERY,XxMASSiiELxX,"I Hope Forky @PrettyAd0rkable Is Feeling Better;; Massie Dont Like It When She's Sad "
4,2180499130,Mon Jun 15 10:33:14 PDT 2009,NO_QUERY,attics,"http://bit.ly/3ytMIx  finally loaded "
4,1565504489,Mon Apr 20 06:55:00 PDT 2009,NO_QUERY,darubio,"Is chillin wit luce!  x"
4,1968450702,Fri May 29 21:27:52 PDT 2009,NO_QUERY,leaedmondson,"Little man is asleep  Danny Gokey is my inspiration!"
4,1984482948,Sun May 31 15:11:38 PDT 2009,NO_QUERY,LuciaDsappeared,"@aissuperbodoh Hey its noon here, and i was taking a nap XD I dont know why but i was really tired XD how's it going sis? "
0,2175438245,Mon Jun 15 00:59:31 PDT 2009,NO_QUERY,b1ng0bang0,"@Paul_Hartrick and mine is just starting "
4,1835721822,Mon May 18 06:36:51 PDT 2009,NO_QUERY,Dinner_Diary,"@MsMarmitelover I reckon you didn't fit their profile, they were probably looking to slot you into the quiet housewife role "
4,1982582574,Sun May 31 11:29:56 PDT 2009,NO_QUERY,bratzdolly,"Yoyos are cooler than hackysacks "
0,2264723697,Sun Jun 21 04:45:25 PDT 2009,NO_QUERY,onNsmind,"is sad. i miss u .. "
4,1988713235,Sun May 31 23:09:33 PDT 2009,NO_QUERY,monicaYang,"@awsimoftw ahh i should've gotten that but i got the iced chai tea latte instead! next time "
0,1677387544,Sat May 02 01:49:04 PDT 2009,NO_QUERY,itsbrooklynlove,"I hit two hundred updates &amp; didn't notice  going to shower, do my hair &amp; get ready to go shoppin and maybe get a quick nap in! 5 1/2 hours"
0,2060243661,Sat Jun 06 18:32:09 PDT 2009,NO_QUERY,happeelee,"@jacobflynn im in montreal dummy "
4,1967400411,Fri May 29 19:30:41 PDT 2009,NO_QUERY,Jemfyr,"&lt;---Jem here   Hey!  Hope everyone has started their FRIDAY fun!   Let me start my shout outs!! whooohoooo"
0,2196799005,Tue Jun 16 12:56:52 PDT 2009,NO_QUERY,utterlyzara,"been on holiday now bk home "
0,1983269996,Sun May 31 12:50:06 PDT 2009,NO_QUERY,AsraiLight,"Benefit of using cash everywhere you go: no chance of being accidentally charged twice on your check card. "
0,1985679568,Sun May 31 17:34:08 PDT 2009,NO_QUERY,liliihh,"i can't make it 2 see the mtv movie awards!!  soo im goin to see it at 11:00p.m. :S"
4,1833666056,Mon May 18 00:02:13 PDT 2009,NO_QUERY,AmandaBranwyn,"Dear young men of Atlanta: LOSE THE FUCKING BEARDS! WTF?! Except for @photognome. His beard rocks. "
4,1563515980,Sun Apr 19 23:08:07 PDT 2009,NO_QUERY,onsen_tamago,"Monday's off to a fab start! Found ï¿½3.20 on the ground! "
4,1795363646,Thu May 14 07:38:28 PDT 2009,NO_QUERY,Han_Kim,"Welcome @brooklynhilary to Dearborn!  Land of Ford and orange construction barrels! "
4,2181275282,Mon Jun 15 11:36:23 PDT 2009,NO_QUERY,beyondbee,"idk what this everest program is about, but david tennant's narrating it "
0,2000469147,Mon Jun 01 22:11:05 PDT 2009,NO_QUERY,owllies,"naawww angelo  I feel sorry for him. gahh! gotta wait 7 days till I see him "
4,1981233240,Sun May 31 08:43:01 PDT 2009,NO_QUERY,diddyrundacity,"@the1uwaited4 word tell her she needs to be up in djumbala with us friday  @YungBeautii"
